,ID,Comment
25,하나둘,라이브처음보는데와어마어마하다진짜Bts는진짜뭔가다르다
26,MinYuna,정국인가저사람진짜뭔가..유난히뼈가튕겨나갈만큼열심히하는거같음...:
27,뿡뿡,의문.왜하이라이트부분에만카메라가멀리가는가.
28,데프트-ᄉ-,뷔개존잘
29,SummerS,맠드랍은진짜호석이인트로때매처음부터심장부여잡아야댐...
30,SunheeShin,태태무대천재춤표정목소리까지너무좋아
31,_ᄏᄏ,"정구기멜빵은언제봐도미쳤군,,흐앙"
32,남쮸,방탄은아미들자존감올려주는멋지고대단한그룹정말대단하고고맙단말밖에아미가지켜줄게BTS꽃길만걷자🌸💜
33,승후장,게임보다집중하면서영상본건처음이다
34,방탄죠아,뷔존나잘생겻어ㅠ어뜩해나머지멤버들도다존잘이자너!!
35,권다은,진목소리에서꿀떨어진다ㅠㅠ
36,dyeonkim,"엑소..샤이니비스트.워너원등등,,,,,아무리봐도방탄은차원이다르다,"
37,BrilliantEun,무슨말이필요해예술인데
38,jungkookbts,_MICDROP_🎤
39,은주,최고의킬링파트5:278:26짜릿해...늘새로워...물론다멋지지만...💜방탄너네가다해라엉엉ㅜㅜ
40,너밖에없Jin너뿐이Jin,"호석셔츠?이제껏중젤이뻤고춤제일지렸다~뷔간지작살이였고멤버모두의상,미모,무대~최고였음~^^"
41,AsmaZ,Here'stheenglishcommentyou'vebeenlookingfor!!!!AndIjustwannasay....ThesetwoperformancesjustUNOreversecard'deachother.
42,당롄,윤기머리자른거졸귀
43,똥꾸멍,마익드롭안무가제일쉽다고했던내친구나와라.....
44,박지연,잘생긴애옆에잘생긴애ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
45,아름다운뷔V,뷔진짜잘생겼넹ㅎ
46,박용기,dan라이브맞나요?거의시디급이네요;;
47,스마일,8:26지민이하튜심멋ヾ(*'∀`*)ﾉ♡
48,헬로애기씨,08:26죽으라는건가요ㅠ😂다들신나보인다ㅎㅎㅎ😍
49,꽁치와참치,하......스물여섯에설레서잠못자는나..실환가..........첫덕질이방탄이라서행복해요ㅠㅠㅠㅠㅠㅠㅠㅠㅠ
50,김수미,2:26부터정국이부분너무칼같아서진짜좀소름돋음..어떻게저렇게딱딱맞추지??특히2:35
51,사랑해박지민,저는일주일마다최애가바껴요월:김남준화:김석진수:민윤기목:정호석금:박지민토:김태형일:전정국✌🏻✌🏻✌🏻
52,ThuMinh,"jungkook,myidol.iloveu"
53,안녕,아니진짜몇백몇억짜리카메라가있음뭐해하이라이트인정꾸꿀렁꿀렁을찍어야하는데멀리서찍어보리네순간적으로소리지른건나뿐인가ㅋ
54,_Amina_,Taehyung😈❤️
55,Tata,뷔오빠진짜잘생겼다ㅋㅋㅋㅋ매번느끼는거지만이렇게잘생긴사람덕질하는거꾸르잼🤩
56,똥꾸멍,우리아미둘함성소리.......ㄷㄷ
57,키킼,김태형헤어밴드겁나잘어울려ㅜㅠㅠ심쿵
58,wings,볼때마다느끼는거지만..저춤을추면서어떻게라이브를와우정말.........
59,김나라,어나더클라스
60,챼슬Ø,"맠드진짜""마우리가방탄이다""하는느낌인데세상간지나고까리한게너무좋아서미치고팔딱뛰겠음..💜라이브미쳤다ㅜ"
61,장기석,악플다는분왜달까?진짜이해안되는1인
62,Rendria,A*ClassSuperstarBTS.
63,DndndnZjxmnnd,걍아무필요없고니들이역대급이야
64,낭낭,"이젠뭐하고칭찬하는것도입아프짘ㅋㅋㅋㅋㅋㅋㅋㅋㅋ맠드랍부터다끝나지ㅠㅠㅠ정호석발돌리는것부터진짜간지오져서,,,,,,입틀막하고보게됨,,,,,"
65,이민서,9:15태형오빠와..완전잘생기셨오유💜
66,{태태조아}방탄만보라해,삭진오빠도좀잡아주세요ㅠ카메라분량이많이없어요오..얼굴좀..
67,ᴗ··,호석오빠ㅆㅂ뭐야...ㅠㅠㅠㅠㅠㅠㅠㅠ춤ㅈㅗㄴ나게잘춰간지봐퓨ㅠㅠㅠㅠㅠ윤기오빠는랩존나게찰져....월와핸은개잘생겻ㄱㅎ...ㅇㄴㅆㅂ카감님정국오빠웨이브웨...ㅠㅠㅠㅠㅠㅠㅠㅠㅠ귀엽ㄱㅎ섹시학ㅎ....웨이브가생명이낻..더날리셬ㅅ어....남준오빠능ㄴ간지작살팟치밍은너무섹시해ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ태형오빠는퓨ㅠㅍㅍ헤어밴드ㅠㅠㅠㅠㅠㅠ진짜사람인가요ㅠㅠㅠㅠ개잘생겼어ㅅㅂ...
68,라온하제,방탄무대를보면진짜그에너지가화면을뚫고나옴...그만큼다들무대에대한열정과실력이대단한듯
69,하핳하하하,중간에창섭이뭔뎈ㅋㅋㅋㅋㄱ귀여워ㅋㅋㅋ아미멜로디는행보크♥
70,이수민,0:17눈깜빡이는게저렇게섹시한거였나...
71,업무용,늦덕인데출구가어딘가요ㅠㅠ?
72,ScottGodsey,WhoelsestartedsingingitinAmerican?😅
73,chaelin_,계속보게된다
74,박연희,태형이진짜미쳤다!웰케잘생기고졸귀인건데ㅠㅠ♥
75,기굥,허아무리돌려봐도다멋있고다잘생겼어ㅠㅠㅠㅠㅠ방탄최고👍
76,월급은통장을스칠뿐,정호석j-hope너무멋지다♡
77,겐지짱,랩몬형사랑해요
78,J,7:50이창섭ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아창섭아ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ너무튀엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
79,쩨쩨,진짜방탄라이브소름돋아
80,heyyou정신차려,아니볼때마다짜증나네왜왜왜!!micdrop에서웨이브!!울오빠들웨이브를!!엉?!?!왜!!멀리서찍냐고옥!!아니!!멀리서봐도혁명인데그걸!!어떻게놓쳐!!근데!!찜니오빠!!엉??하투?!?!?!씹덕사꿹
81,FluffyYoongi,JHooope!!!!
82,이채은,아까디자이너피처링버전영상댓글보고왔는데여기댓글보니까일주일묵은똥이내려가는느낌이예요..............
83,예은,쓸데없이왜카메라가멀리가는건지모르겠네ㅋㅋㅋㅋㅋㅋ아니무대만찍으세요
84,박초연,아니진짜로이걸몇번보는건지모르겠따!진짜다들넘넘멋있고뷔는진짜무대천재다!너무잘생겼자냐!ㅠ심쿵사할뻔ㅠㅠ
85,라엠💜,아니난좀빨리걸으면서만말해도숨차고목소리흔들리는데탄이들은몸부서져라춤추면서어케저렇게안정적인라이브가가능한건지...??진짜방탄은이제탈아이돌세계적인퍼포머수준같음탄이들느므자랑스러워요!!!
86,mimowmimow,Kimtaehyung😍😍😍
87,장후이,예전에마이크드롭보고정말놀랐는데오랜만에생각나서다시봤는데저안무에노래와랩을저렇게하는게진짜대단한것같아요예전에뭣도모르고좀않좋게보고욕도조금했는데후회되네요아미님들방탄님들정말죄송해요
88,김주희,ㅇㄴ찌바ㅏㅏㅏ어떻게정국이웨이브를멀리서잡을수가있음??와진짜...
89,주하뿐인유녕〰,태형오빠쉼표개잘생김
90,사랑하고픈강냥이,호석이넘나멋져~~방탄은방탄이지배하는구나진짜잘해요라이브봐봐~누가저리하는지짝짝짝~~~~~♥♥♥
91,김태형얼굴맛집,태태왤케잘생겼니ㅠㅠㅠㅠ
92,핑핑,아니카메라....웨이브를하는데왜멀리서찍냐고쓰블진짜빡치네
93,진형같은맏형,카메라무슨짓을...웨이브다쳐내내;;;
94,Shoo,3:50호석이쇼맨쉽개멋♡
95,유민,왜다들방탄방탄하는지알겠다ㄷㄷ다른그룹하고클라스가다르네ㄷㄷ
96,윤희수,미이이이이이이쳤다..라이브인증깔끔하게하고가네.이세상간지가아니야..과격하고파워풀한춤에도흔들리지않는음정은거의시몬스침대급.춤출때마다내온몸이다짜릿하다
97,[태태]오봄,무대천재김태태♡
98,윤은서,지금까지이런간zㅣ는없었다.....
99,왓츠고잉온?,3:38와..태형옵표정연기봐..9:15와..(말잇못)+와..그냥방탄옵들춤선이랑노래실력이랑표정연기랑미모봐...+그냥방탄소년단모르고살지않고아미가되서너무행복하다...⌯'▾'⌯
100,BohyeonKim,함성소리장난이아니다ㅎㅎㅎ파도치는줄..ㅎㅎ아미들최고네!!
101,김은지,그래이런게진짜가수지
102,베이,방탄라이브에빡센춤까지잘추는거보면뿌듯하고그러네..이사람들이우리집애들이에요ㅜㅜ내가좋아하는남돌중라이브잘하는돌은방탄이랑비툽뿐이야(방탄mma아이돌무대도보세요그게더오져요)
103,ᴗ··,호도기존내멋있네
104,JinnyYoon,아니어쩜.이래잘해.예뻐죽것다아들들아.자랑스럽고.
105,아블,슈가의랩핑에죽고원래의랩단계보다1단계더높은랩을듣고심쿵사했당지금시각은A.M1:42히힣
106,박태규,쩐다
107,정이홉,손하트에서..쓰러진다..❤💙💜💚
108,겨울,예술이다예술이야...
109,이정희,"진짜뷔목소리너무좋다,,ㅜㅜㅡㅜ"
110,세빈,9:17귀에서빼는거머쉬써ㅠㅠㅠ소리안맞나바ㅠㅠㅠ
111,토꺙,"아니카메라진짜무빙이왜저러는데세련된척,무빙잘하는척하지말고애들정면으로좀오래찍어주지진짜하이라이트부분다날라리고심지어웨이브를그따구로날리는게말이냐ㅋㄹㅋㄹㄹㅋㄹㅋㄹㅋㄹㄹㅋㄹㅋㄹㅋㄹㅋ"
112,MiJinKim,간지좔좔좔역대급무대동의합니다ㅠㅠ
113,권하늘부장,진짜여기메인보컬랩퍼들진짜잘한다.힘이팍팍나
114,SamBae,아니나아민데..공식아민데..이제까지이거콘서트영상인줄알았다...무대퀄리티가......
115,_DaLiYa_,yoongiseriouslydidthemicdrop...wohoooo
116,NEVERMIND,아니썸네일부터잘생겨가지고안들어올수가없잖아...💜들어오길잘했군...잘했어내자신아오늘도방탄이들은너무잘생겼어..ㅎㅎ보라해💜💜💜💜💜💜💜💜💜💜💜간zi나는마잌마잌번지이이이이김남준김석진민윤기정호석박지민김태형전정국BTS
117,ohmin,micdrop은지민씨태형씨가가장뮤비와음색이가깝네요!!남준인와중에잘생김ㅜㅜ
118,MichaelHoover,라이븐데도노빠꾸로춤춰서진짜머싯음진짜무대씹어먹음
119,QueridinhaIrene,BTS👏👏👏👏👏👏👏Jimin😍💜💜💜Iloveyou
120,징어밍,그..위대한꿀렁꿀렁을가까이서않찍고멀리서찍어서순간이런미췬!!이랬어용ㅋㅋㅋ
121,볼링볼에링가링,누가그랬지방탄은무대씹어먹고아미들은마이크씹어먹는다고아미응원소리들을때마다소름끼쳐!멋있다!
122,삼팔광땡,1:39이부분몇번을돌려보는건지모르겠음시발윤기앞으로태형이샥지나가면서동선바꾸는거랑표정이랑미침진짜ㅜㅜㅠㅠㅠ
123,몰랑이:3,웨이브는못잡아서진짜아쉽긴한데그래도DNA는괜찮았던거같아요
124,박라온소울,아진짜두번째댄브정호석은그냥미친수준임.....하....
125,JinaJina,와~진짜무대매력적이다두곡다생라이브맞죠?
126,ᄋᄉᄋ,마이크드롭마지막에민윤기마이크던진거개멋있다..미쳤다진짜..
127,이신영,진짜방탄은..안변했음좋게또인성넘좋고멋있어실력도그렇고부디먼미래바라보고끝까지멋있게남아주길
128,최흥섭,5:18초존멎
129,귀욤서연,하..오늘도감탄의한숨만쉬고갑니다요새막내가너무섹시해져서정신팔리는중이에요태형이목소리도너무정신나가게좋고..라이브진짜쩔고지민이너무예뻐서숨막히고ㅠ
130,워터멜론,방탄무대보면심장이두근거리다못해심장병걸리게생겼네ㅋㅋ😭😍
131,MinYoongi,I’mthatEnglishcommenturlookingfor
132,GulyaSwift,Verypowerful👏🔥🔥🔥🔥🔥🔥🔥🔥🔥
133,jonjal,ㅇㄴ카메라뭐함..웨이브를안잡아주면어떡합니까ㅠㅜㅠㅜㅠㅠ그거볼려고온건데ㅠㅜㅠㅜ킬링파트를하아ㅏ르르러ㅓ오ㅗ여ㅠㅜㅝㅜㅜㅜ
134,정렬의아미,9:14심쿵사ㅠ
135,바라이,아진짜이젠진짜너무커버렸넼ㅋㅋㅋㅋㅋ아이니쥬때알게되서계속응원하고피땀눈물제목만듣고이건좀유치한데하다컴백곡듣고진짜이건미쳤다했는뎈ㅋㅋㅋㅋㅋㅋ
136,례딤ッ,제친구바이올린선생님의친구분이방탄프로듀서님래요ㅜㅜㄷㄷ방시혁님아닙니당거짓말일지저도잘몰라요ㅜㅜ
137,와드릅나,저잘생긴진의얼굴을어째1번을제데로안잡아줘ㅜ속생해소리지름
138,아인생쓰다,호석이캐리
139,슈하Shuha,아..진짜방탄없으면못살듯...♡겁나좋은데카메라뭐함;;웨이브놓침...
140,DAVI1.16CASA,MACDROPEMOITOLEGAU
141,왕자님어서오세요,와ㅋㅋㅋㅋ맠드앞에민윤기랩도장난아니었네ㅋㅋㅋ...이땐몰랐는데민윤기라이브장난아니었네
142,너별로,미친정호석개사랑해요ㅠㅠㅠㅜ웃는거실화야?개섹시해ㅠㅠㅜㅠ4:054:054:054:054:054:054:054:054:054:054:054:054:054:054:054:054:044:054:054:054:054:054:054:054:054:054:054:054:054:054:05
143,은서튜브,진짜̆̈개잘생겻네진짜미쳣다꙼̈완전ㅠ̑̈❤️❤️
144,샤궁,민윤기씨때문에입이거칠어진다...후...정도껏멋있어라..ㅠㅠ마이크그렇게떨어뜨리면...😭😭😭
145,갓방탄,이거라이브다근데너무잘부르는거ㅠㅠ💜역시방탄은다르네
146,듄ARMY,0:13잘생겼쏘...💜
147,Hha,이게진짜라이브지ㅋㅋㅋㅋㅋㅋ완벽하게다생으로부른거너무잘알것같음
148,yone,잘생기면모든다어울리네...태형이가쓰던헤어벤드얼마할까??
149,대표귀요미,아..진짜..사람이가?ㅠㅠ눈을못떼겠다..ㅜㅜ
150,하핫탱탱,이거보는데왜내심장이쿵쾅거리냐개지린다진짜❤
151,마드모아젤까미오루모엘리자베스마리아1세,호석아진짜태어나줘서고맘따어쩜이렇게소름돋게핵쓈~이럴까진짜
152,seol_len_da,5:06초카메라앵글ㅜㅜ
153,이말을믿으면5년안에사기당한다,이거보고입덕했다..감사합니다이거올려오주신분
154,lee소녀,방탄입덕하기전인생은헛살았어...😢무대아래선세상순둥하고겸손한데무대에선어디한번까불어봐!~하는듯🤣🤣겁나멋지다내가수👍
155,잠깐만카메라꺼봐요!!!!!!!,2:27황금막내
156,양은영,민윤기개존잘...
157,yone,아니정국이왜외모지상주의에나오는형석이닮았냐?줜나잘생겼누이정도면그냥신이네얼굴잘생기고몸좋고인기많고인성좋고하...부럽다
158,또먹𓅰ᕕ연,5:03우리오빠들웨이브왜안보여줘ㅠㅠㅠ
159,호악,와진짜아미의귀가아니라힙합좋아하는사람의귀로써들었는데제이홉랩들어가는순간에소름돋았다진짜개찰지네
160,민지혜,DNA할때느낀건데이게자리가좀떨어져서그런지응원법이좀엇갈리는데맞추려는아미분들완전이쁘다💖💖
161,ii,4:379:15
162,CHERISH_MoNo,"앜ㅋㅋ울오빠가방탄무대만보면맨날똑같은소리만햌ㅋㅋㅋ오빠:개질생겼네..,사기캐들..,ㅈㄴ불공평한세상..,저런사람들이멋있는남자라는소릴듣기라도하면..난시부럴앞으로날여자라고소개해야될거같아..ㅋㅋㅋㅋㅋㅋ"
163,에피파니,5:04보다가욕나옴아니어떻게이레전드를이렇게안보이게잡아?이건단체샷도아니고거의배경찍은거지
164,문대,아미가되어기쁘당원래나워너원좋아했는뎅내가자주듣는노래가방탄노래여서그때부터조금씩방탄을알게됬음딱내스타일이구멤버들하나하나개성이독특해서빠졌당그리구내가방탄중제이홉을너무좋아했뜸그리고작은시나왔을때아미가됬는디작은시뮤비보면서진이뷔인줄알궄ㅋㅋㅋㅋ슈가가제이홉인줄알곸ㅋ엄청해깔려했뜸몇개월이지나고나서나는방탄없으면못사는아미아미닝겐이되었따😁
165,보름달,9:19와대박(*´∀｀*)
166,Florence,저는방타니들노래안무가너무격해서오빠들이힘들어하는모습이너무선하게보여요ㅠㅠ즐길때는마냥기분이좋기만했었는데오빠들한테수고했단말을전하고싶네요^^♡
167,강다연,카메라뭐냐고진짜ㅋㅋㅋㅋㅋㅋㅋ
168,PhantomWolfz,amitheonlyonethatspeaksenglish
169,박동혁,"5:31슈가,마이크던지는거개간쥐,乃"
170,조민지,민지야산가응그레와자신혼그레그레호텔그레
171,와드릅나,박지민미쳤나봐개멋져
172,kyung.hLee,9:15김태형인이어빼고웃는거존멋..김석진김태형미는거뭔데ㅋㅋㄱㅋ
173,조민지,민지임신아니야ㅡ놀ㅇㄱㆍ아ㅡ응태형
174,꽁꽁,뷔동굴저음과포퍼먼스는진짜칭찬할만하다.홉은춤에만집중되어있는데그의노래도되게매력적이다.
175,하루하루,아휴...넘기여워...얘네들..진짜...
176,꼬질이정순이%,내폰중간에화질튀어서존나빡침...ㅠㅠ...흐엉
177,이진석,라이브뭐냐ㅡㅡ개지리네ㅡㅡ😍
178,새봄ミ,아우...존잘이네...♡그리고비싼카메라있어봤자.하이라이트부분(조지는부분)잡지를못해..에효..
179,MINANA,태형오빠겁나잘생겼다❤️
180,윤지원,마지막에윤기마이크드롭하는거간지개쩜
181,생갈치1호의행방불명,"와내가남자로태어나서이렇게줫나,잘생긴아이돌처음봄....ㅂ"
182,두사,5:27
183,태태,와........웨이브를안잡아줘써......(충격)
184,윤하シ,난지금이너무행복하다화면뚫고나오는이미모는뭔데
185,김혜영,아니부셔져라춤추면서라이브실화냐고ㅠㅠ
186,-,8:27지민옵하트♡
187,초록TV,아니난남자인데나도모르게뷔형아좋아짐ㅋㅋ
188,OoO,5:09아니여기;;이거왜안잡아줘미쳤나봐
189,정민서,또들으러오신분출쳌하고가세요ㅋㅋㅋ
190,망개떡좋아하는침침,와이건지금봐도레전드다
191,__,썸네일그냥춤추다가찍힌걸텐데진짜잘생겼다..
192,황서영,5:28윤기옵세상다가진간Zㅣ손키스미쳤어..ㅠ
193,박세아,그와중에응원소리메아리실화냨ㅋㅋ
194,오징예민,00:01~5:39~10:09
195,손성권,제이홉크으응응웅으응으개멋지다다다다다다다ㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏ😘😘😘😘😘😘😘
196,강지선,어쩜7명이하나같이착하고멋있을까?...환상에조합이당~♡♡
197,푸람puram,진진짜존나잘생겼다하..
198,진심,이때간나세상칭찬해응원진짜역대급이었어ㅠㅠㅠㅠㅠ
199,gumieis,Toll~~
200,RG,지금죽어도개행복이라는말.진짜딱이다ㅠㅠ
201,권수녕호랑해,아닠ㅋㅋ7:50창섭잉뭐얔ㅋㅋ기여워💙역시우리방탄이들💜💜
202,망개,정구기꿀렁꿀렁왜케멀리서찍냐고ㅠㅠㅠㅠ
203,지윤,진짜민윤기엇박타는거개섹시해
204,_0523solleen94,응원박자가맞지않어...(불편
205,김상준,9:48이거진짜잘뽑혔다..개멋잇네
206,덩어리,7:12팬들한테하트해주는찐ㅜㅜ💜
207,예빈잉,아니도입분정호석미쳤나고하나무덤이야여기
208,SAVEMe,내나이62살방탄에빠졌다아미사랑해요
209,윤서,발캠좀..
210,료첄,MlCDrop갠적으로최애곡임..♡이거가사해석하면개간지임진짜노래좋다
211,ŞEYMA,ADORABLEKINGBTS
212,minhojang,카메라왜저래?하.....
213,김탸,빙탄삼성광고가나와서너무좋다
214,퍼플제니,카메라맨지혼자웨이브보려고일부러안비춰줬냐너혼자봐야속이후련하겠냐!!!!!!
215,망개,아여기서우리오빠들자랑해도될라나😊
216,Lala,9:15인이어빼고웃는거너무귀엽네...
217,신김치가맛없네요,김태형헤어밴드존나잘어울려ㅠㅠ
218,아쥔챠,5:32헐이때윤기오빠마이크떨굴때오바마대통령마이크떨굴때랑똑같다ㄷㄷ
219,맹이,심장안터지나...세상에....
220,꾸기보라해,와씨존나소름돋아..개멋있어..
221,박서진,와짜릿해콘서트급의함성소리
222,kanginKim,진짜카메라감독ㅈㄴ패고싶다ㅋㅋㅋ
223,ᄏ서리미,같은나라에산다는것만으로도너무행복하다
224,비행기,이거마핸즈케리엄텽업이ㅋㅋㅋㅋ말했는데
225,뜌화ˇ,7:14보면석진오빠팬들한테하트ㅜㅜ
226,김지영,ㅠㅠ넘멋져ㅠㅠ울탄옵들ㅠㅠ아포방포ㅠㅠ이제아미밤도생겼으니하야케불태우겠엉!!!!
227,보라해.,태형오빠마지막에아미목소리들을려고인이어뺀거??아개설래ㅜ
228,dkdkdkdk,진짜방탄끝내준다ㅋㅋㅋ
229,95즈는사랑,하진짜카메라감독분들고생하시는건아는데진짜시상식같은곳보면중요한순간에막관객석찍고무대세트다나오게찍거나한멤버나줌엄청땡기시는거넘싫어요...
230,와드릅나,카메라뭐하러사진짜월급뭐하러받냐
231,신두유,5:30
232,엄청나진,슈가댄서랑마이크바꿔치기한거너무기여워ㅋㅋ
233,정지혜,아존나소름돋아ㅠㅠㅠㅠ저정도면단콘이지...미쳤다진짜계속몸에소름돋아
234,이승훈,5:26이게간지지..
235,히히,아유ㅠ우유우유유유ㅠ유유유유ㅠ유진짜가봤으면ㅠㅠㅠ
236,꾹쑤기,4:37👍👍👍👍👍
237,김정희,와방탄콘서튼줄아미밤이랑함성소리엄청커서..착각함ㅋㅋㅋ
238,히힣,아니정호석진짜미친거아니냐고....진짜ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ하너무좋아....
239,jkL,마이크드롭최애무대는미국에서한bmw무대!의상.무대.춤.랩.표정.퍼포먼스압도적임!
240,호비호비,피디님이보고계신다!
241,Ð。경민,"아미는아닌데윤기(님),호석(님)랩한톤높은거넘좋다.한톤높인랩이짱이라생각드네요.저도랩톤높여서하는게멋있고좋더라고요ㅋㅋ"
242,ᄒᄋ,9:17귀가리는거에서빵터졌는데아닠ㅋㅋㅋㄱㄱ9:22진뷔어깨미는거먼데ㅋㅋㅋㄱㅋㅋ
243,실버,와진짜근데궁금란게이렇게무대ㅔ서날라다니는데mr제거해도ㅠㅠㅜㅜ똑같애ㅠㅜ라이브겁나잘해이러니까아미들이반할수밖에없지ㅠㅜ♡♡♡
244,구미호는사랑이야,와..진짜...♥♥♥💜😍댑악...♥♥♥💜😍사랑해요ㅜㅜ♥♥♥💜😍
245,박주현,진짜레전드다ㅜㅜ다들텐션최고에안무랑라이브보소ㅠㅠㅠㅠㅠ
246,유정유정,뷔인이어빼는건진짜킬링파트네요♡
247,조은정,9:30계속보고싶다♡
248,정정희,3:56레전드시작
249,한묘,얘넨걍ㅈㄴ프로네무대너무잘함ㅋㅋㅋㅋ
250,야옹야옹멍,태형아..인이어를그렇게빼면..내가살라는거니죽으라는거니...ㅜㅜㅜㅜ
251,강수현,카메라왜이래;;;;;다된무대에재뿌리네
252,데일리드로잉,비프리보고있나?밥살돈도없었던윤기ㅜㅜ넘감사하고기적같은지금ㅜㅜ방탄영원히행복하세요
253,김소원,9:15나만심쿵했냐?완전태형오라버니ㅠ사루매ㅠㅠ
254,[메렁]우히,훅규ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ넘멋싯자나ㅠㅠㅠㅠㅠㅜㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ심장에무리와요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ오빠드루ㅜㅜㅜㅜㅜㅜㅜㅜ사랑해요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅜ❤️❤️❤️❤️❤️
255,ᄉᄒ,지민오빠흑발에투블럭하면진짜코피터질듯ㅠㅜㅜ
256,작은우주,역대최악의발캠이2019가요대축제때하고마잌드뢉같음어뜨케8초동안탄이들의섹시함을볼수있는시간을그냥날릴까잉..
257,3대500치는남자,저때금수저여러개할때듣기존나좋아서금수저삼
258,쭈농약,웨이브줌아웃후.....제대로합시다카멜맨
259,박수빈,9:14
260,yongquankang,항상중요한부분만멀리서찍어ㅠㅠㅠ
261,슝,"하,,마이크떨구는거진짜간지미쳐ㅕㅕㅕ...."
262,이인직,비프리년아니가봐야하는거다
263,뿌빠,어머..♡태형오빠헤어밴드짱이양..♡
264,susu,7:50고장났엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
265,뿡뿡,9:15..
266,Hanowl,윤기야아아악ㅜㅜㅠㅠㅜㅜㅜㅜㅜㅜㅜ사랑해ㅜㅠㅠㅠㅜㅜㅜㅜ
267,뇽뇽,3:00미늉기ㅁㅊ...
268,별밤,"5:32그냥뭐..뉸기가다했다....마이크,,떨어져도,,.간지,,,,,하,,,"
269,단팥빵,지민아...박지민...무대천재박즴읜..ㅠㅠㅠㅠㅠㅠ
270,Army/,5:04아이부분기다리고있었는데카메라뭐야정말센스어디가심
271,TATAKIM,총알에맞서너희들을사랑해
