,ID,Comment
55,곡괭이,지코의프로듀싱능력을감탄한순간
56,DaBI,3:10스윙스가내존잴부정하는놈들은할때행주스윙스존재부정하면서고개돌리는거보고터짐ㅋㅋ
57,스파입덧맨,쇼미보면서제일소름돋았던무대기대가없었어서그랬나진짜존나멋있고까리하고행주색갈찾은느낌
58,tame,"thebeststageofthisseason,nocap."
59,이무무,1:12프로듀서들반응때매무대가더간지나보임ㅋㅋ
60,ᄏᄏ,이야...........맨날보는데도레드썬하고뚱뚱뚱뚱뚱뚱뚱뚱할때면소름이돋고오줌이지린다...진짜ㄹㅈㄷ다
61,후하후하,난이거볼때마다소름돋으면서뭔가울적하다난솔직히쇼미관심없고래퍼들한테관심없는데우연히이노래를듣고너무좋아서가끔생각니면들으러오는데랩중에나를소름끼치게한랩은레드썬이처음이자마지막일거같다랩에서이런감정을느끼는거자체가행주가대단하고감정에서나오는고난과역경그리고희망이너무와닿아행주화이팅정말잘들었어요고맙습니다랩들으면서우는건처음이네요
62,굥굥,항상명곡은세미파이널에서생기는듯
63,교다학싫,왜쇼미에서잘한사람들은밖에선쇼미만큼안나올까
64,JJ,최고인거랑아닌걸떠나서쇼미역사상가장색깔있는음악.
65,justenjoy:9,만약이곡을행주가부르지않았다면만약지코딘이프로듀서가아니었다면둘중에하나라도아니었다면레전드는탄생하지못했다
66,DilşahÖzkan,FormethisisstillbestSMTMperformance.WhenherapsIcanfeelhispain.Hangzoobest∼∼∼bewell^^
67,김현성,2:59아맞다랩해야지
68,하늘소,이무대로우승했지..ㄹㅇ행주대첩ㅋㅋ
69,JuneyoungChoe,아무도빽댄서얘기를안하네...빽댄서도진짜완벽했음
70,오킹,다른것도싹다레전드인데백댄서도레전드인듯..
71,이수수,"진짜시즌5,6가제일무대좋았다...스윙스피쳐링도좋았어...요커몽요코몽했을때소름"
72,홍지헌,5:35도끼벽치는거개웃기는데언급이없네ㅋㅋㅋㅋ
73,같이살자별아,행주제스처존나멋있다진짜...
74,HLJ,와....첫번째훅에서레드선!할때ㅈㄴ소름돋아서보니까에어컨켜있더라
75,천성윤,이제쇼미9스윙스피처링으로행주가우승시켜주자
76,장원석,뭉치면죽고흩어지면산다(ex리듬파워
77,잘생겼다,지코진짜미쳤어;곡만들때마다레전드찍고가버리네
78,Kevss61,"bestperformanceofsmtm6,THEGOOSEBUMPS.THELYRICS.HANGZOO.TEAMDEAN&ZICO.that'sit"
79,머리진,지코미친거냐ㄹㅇㅋㅋㅋㅋㅋㅋㅋㅋㅋ아직도소름돋네..
80,jsm,3:32스윙스춤ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ행주는미쳐가는거야다!이러고있는데옆에서ㅋㅋㅋㅋㅋ
81,김세영,3:42초난이게너무좋아미칠거같아
82,크로아,이제스윙스가BlueMoon(feat.행주)하면됨
83,먕먕먕먕먕,3:43간지남
84,박성현,4:53이새끼는왜갑자기베트남사람이됐냐ㅋㅋㅋ
85,이배움,나솔직히이거볼때행주악마한테영혼판줄알았다.
86,부대찌개,처음봤을때소름이돋았고두번봤을때미쳤다는생각이들고세번째봤을때돌리고가생각나는무대다..
87,채도웅,행주는밝을때보다능글맞고진지하며집중할때제일섹시하다
88,김일성,쇼미역사상최고의무대
89,정제하,4:29입으로바람부니까조명다꺼지는그런설정은도대체......완전간지네.....
90,김삿갓,힙합계의제국의아이들그룹으로는인지도낮지만그안을보면임시완.박형식.황광희ㅋㅋㅋㅋ
91,모르면공부해,1:13존나잘생겼네ㅁㅊ
92,임기열,1:48이부분특별한제스쳐도안했는데왜케간지나냐ㅁㅊ
93,ᄒᄋᄅ,진짜지코는천재다
94,힙준호,생각날때마다한번씩보는데행주라는사람인생참멋지게살아온것같다소름이몇번은돋네
95,lIIIllIllIIl,이거아녔음그대로넉살우승인데이곡하나로분위기를바꿔버림
96,김성수,이야ㅋㅋㅋㅋㅋㅋㅋㅋ이건진짜볼때마다소름ㅋㅋㅋㅋㅋㅋㅋ진짜개코넋놓은표정이개공감됨
97,이준혁,2:28아픈손가락이이렇게멋진무대를보여주니울컥했다고봐~
98,MarcusRashford,"왜쇼미는결승보다준결승노래가더좋냐;;redsun,dayday,momm,수퍼비와,겁,연결고리#힙합,내가할수있는건다준결승임;"
99,FirstK,행주라는사람의인생이다녹여놓은곡같다...이곡에서정말행주의절실함이느껴졌다...
